,NSC,CID,SMILES,MECHANISM,NAME
22037,790133,122521693,CCC(C)C(C(=O)N(C)C(CC(C1=NC(=CC=C1)C(=O)NC(CC2=CC=CC=C2)CC(C)C(=O)OC)OC(=O)C)C(C)C)NC(=O)C3CCCCN3C,Other,"methyl (2S,4R)-4-[[6-[(1R,3R)-1-acetyloxy-4-methyl-3-[methyl-[(2S,3S)-3-methyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]pentanoyl]amino]pentyl]pyridine-2-carbonyl]amino]-2-methyl-5-phenylpentanoate"
22038,790134,122521451,CCC(C)C(C(=O)N(C)C(CC(C1=NC(=CC=C1)C(=O)NC(CC2=CC=CC=C2)CC(C)C(=O)O)OC(=O)C)C(C)C)NC(=O)C3CCCCN3C,Other,"(2S,4R)-4-[[6-[(1R,3R)-1-acetyloxy-4-methyl-3-[methyl-[(2S,3S)-3-methyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]pentanoyl]amino]pentyl]pyridine-2-carbonyl]amino]-2-methyl-5-phenylpentanoic acid"
22039,790135,122521807,CCC(C)C(C(=O)N(C)C(CC(C1=NC(=CS1)C(=O)NC(CC2=CC=CC=C2)CC(C)C(=O)OC)OC(=O)C)C(C)C)NC(=O)C3=CC=CN3C,Other,"methyl (2S,4R)-4-[[2-[(1R,3R)-1-acetyloxy-4-methyl-3-[methyl-[(2S,3S)-3-methyl-2-[(1-methylpyrrole-2-carbonyl)amino]pentanoyl]amino]pentyl]-1,3-thiazole-4-carbonyl]amino]-2-methyl-5-phenylpentanoate"
22040,790136,122521801,CCC(C)C(C(=O)N(C)C(CC(C1=NC(=CS1)C(=O)NC(CC2=CC=CC=C2)CC(C)C(=O)OC)OC(=O)C)C(C)C)NC(=O)C3=NC=CN3C,Other,"methyl (2S,4R)-4-[[2-[(1R,3R)-1-acetyloxy-4-methyl-3-[methyl-[(2S,3S)-3-methyl-2-[(1-methylimidazole-2-carbonyl)amino]pentanoyl]amino]pentyl]-1,3-thiazole-4-carbonyl]amino]-2-methyl-5-phenylpentanoate"
22041,790137,122521802,CC(C)C(CC(C1=NC(=CS1)C(=O)NC23C4C5C2C6C3C4C56C(=O)OC)OC(=O)C)N(C)C(=O)C(C7CC7)NC(=O)C8CCCCN8C,Other,"methyl 4-[[2-[(1R,3R)-1-acetyloxy-3-[[(2S)-2-cyclopropyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]acetyl]-methylamino]-4-methylpentyl]-1,3-thiazole-4-carbonyl]amino]cubane-1-carboxylate"
22042,790138,134494134,CC(C)C(CC(C1=NC(=CS1)C(=O)NC23CC(C2)(C3)C(=O)OC)OC(=O)C)N(C)C(=O)C(C4CC4)NC(=O)C5CCCCN5C,Other,"methyl 3-[[2-[(1R,3R)-1-acetyloxy-3-[[(2S)-2-cyclopropyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]acetyl]-methylamino]-4-methylpentyl]-1,3-thiazole-4-carbonyl]amino]bicyclo[1.1.1]pentane-1-carboxylate"
22043,790139,44195319,CCC(C)C(C(=O)N(C)C(CCC1=NC(=CS1)C(=O)NC(CC2=CC=CC=C2)CC(C)C(=O)O)C(C)C)NC(=O)C3CCCCN3C,Other,Pretubulysin
22044,790144,155808623,CCC(=C(C1=CC=C(C=C1)OCCN2CCCCC2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)O,Other,4-[(E)-1-(4-chlorophenyl)-1-[4-(2-piperidin-1-ylethoxy)phenyl]but-1-en-2-yl]phenol
22045,790148,155813693,CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCN3CCCCC3)C4=CC=C(C=C4)OC,Other,4-[(E)-2-(4-methoxyphenyl)-1-[4-(2-piperidin-1-ylethoxy)phenyl]but-1-enyl]phenol
22046,790429,126718386,COC1=CC=C(C=C1)OC2=CC=CC=C2NC(=O)CNC(=O)C3=CC=CC4=CC=CC=C43,Other,N-[2-[2-(4-methoxyphenoxy)anilino]-2-oxoethyl]naphthalene-1-carboxamide
22047,790430,126718434,C1=CC=C2C(=C1)C=CC=C2C(=O)NCC(=O)NC3=CC=CC=C3OC4=CC=C(C=C4)O,Other,N-[2-[2-(4-hydroxyphenoxy)anilino]-2-oxoethyl]naphthalene-1-carboxamide
22048,790431,126718387,C1=CC=C2C(=C1)C=CC=C2C(=O)NCC(=O)NC3=CC=CC=C3OC4=CC=CC(=C4)O,Other,N-[2-[2-(3-hydroxyphenoxy)anilino]-2-oxoethyl]naphthalene-1-carboxamide
22049,790434,137645128,C1C(N(N=C1C2=CC=C(C=C2)Cl)C=O)C3=CC(=CC=C3)NC4=C5C=CC(=CC5=NC=C4)Cl,Other,"5-(4-Chlorophenyl)-3-[3-[(7-chloroquinolin-4-yl)amino]phenyl]-3,4-dihydropyrazole-2-carbaldehyde"
22050,790435,137659653,COC1=CC=C(C=C1)C2=NN(C(C2)C3=CC(=CC=C3)NC4=C5C=CC(=CC5=NC=C4)Cl)C=O,Other,"3-[3-[(7-Chloroquinolin-4-yl)amino]phenyl]-5-(4-methoxyphenyl)-3,4-dihydropyrazole-2-carbaldehyde"
22051,790458,137630755,CC1=[N+](C=CN1CC2=CC3=CC=CC=C3C=C2)CC4=CC5=CC=CC=C5C=C4,Other,"2-Methyl-1,3-bis(naphthalen-2-ylmethyl)imidazol-1-ium"
22052,790459,137628967,CCCC1=[N+](C=CN1CC2=CC3=CC=CC=C3C=C2)CC4=CC5=CC=CC=C5C=C4,Other,"1,3-Bis(naphthalen-2-ylmethyl)-2-propylimidazol-1-ium"
22053,790460,137630537,CCCCC1=[N+](C=CN1CC2=CC3=CC=CC=C3C=C2)CC4=CC5=CC=CC=C5C=C4,Other,"2-Butyl-1,3-bis(naphthalen-2-ylmethyl)imidazol-1-ium"
22054,790461,134143455,C1=CC=C(C=C1)C2=[N+](C=CN2CC3=CC4=CC=CC=C4C=C3)CC5=CC6=CC=CC=C6C=C5,Other,"1,3-Bis(naphthalen-2-ylmethyl)-2-phenylimidazol-1-ium"
22055,790462,134151781,C1=CC=C2C=C(C=CC2=C1)CN3C4=CC=CC=C4[N+](=C3CCCO)CC5=CC6=CC=CC=C6C=C5,Other,"3-[1,3-Bis(naphthalen-2-ylmethyl)benzimidazol-3-ium-2-yl]propan-1-ol"
22056,790463,132547208,CC1=CC2=C(C=C1C)[N+](=CN2CC3=CC4=CC=CC=C4C=C3)CC5=CC6=CC=CC=C6C=C5,Other,"1,3-Bis(2-naphthylmethyl)-5,6-dimethyl-1H-benzoimidazole-3-ium"
22057,790464,132547210,CC1=[N+](C2=CC=CC=C2N1CC3=CC4=CC=CC=C4C=C3)CC5=CC6=CC=CC=C6C=C5,Other,"1,3-Bis(2-naphthylmethyl)-2-methyl-1H-benzoimidazole-3-ium"
22058,790465,134150622,C1=CC=C2C(=C1)C=CC(=N2)CN3C=[N+](C4=CC=CC=C43)CC5=NC6=CC=CC=C6C=C5,Other,2-[[3-(Quinolin-2-ylmethyl)benzimidazol-1-ium-1-yl]methyl]quinoline
22059,790466,132547216,CC1=CC2=C(C=C1C)[N+](=CN2CC3=NC4=CC=CC=C4C=C3)CC5=NC6=CC=CC=C6C=C5,Other,"1,3-Bis(2-quinolinylmethyl)-5,6-dimethyl-1H-benzoimidazole-3-ium"
22060,790485,58506728,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)NC(CC3=CC=C(C=C3)C4=CC=CC=C4)C(=O)NC5CC(NC(C5)(C)C)(C)C,Other,"(2S)-2-[[(2S)-2-(3-fluoro-4-phenylphenyl)propanoyl]amino]-3-(4-phenylphenyl)-N-(2,2,6,6-tetramethylpiperidin-4-yl)propanamide"
22061,790508,155809464,CC1C2C(C=C3C2(C(CC4C3CCC5C4(CC6=C(C5)N=C7CC8(C(CCC9C8CC(C2(C9=CC3C2(C(C2(O3)CCC(O2)(C)CO)C)O)C)O)CC7=N6)C)C)O)C)OC11CCC(O1)(C)C,Other,CID 155809464
22062,790509,137638718,COC1=CC2=C(C3=C(C2=O)C4=C(C=C(C=C4)F)C(=O)N3CCCN5CCOCC5)N=C1,Other,"5-Fluoro-14-methoxy-9-(3-morpholin-4-ylpropyl)-9,12-diazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaene-8,17-dione"
22063,790510,137652438,COC1=CC2=C(C3=C(C2=O)C4=C(C=C(C=C4)F)C(=O)N3CCCN5C=CN=C5)N=C1,Other,"5-Fluoro-9-(3-imidazol-1-ylpropyl)-14-methoxy-9,12-diazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaene-8,17-dione"
22064,790511,137635992,COC1=CC2=C(C3=C(C2=O)C4=C(C=C(C=C4)F)C(=O)N3CCCN5CCNCC5)N=C1,Other,"5-Fluoro-14-methoxy-9-(3-piperazin-1-ylpropyl)-9,12-diazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaene-8,17-dione"
22065,790512,137639878,CNCCCN1C2=C(C3=C(C1=O)C=C(C=C3)F)C(=O)C4=C2N=CC(=C4)OC,Other,"5-Fluoro-14-methoxy-9-[3-(methylamino)propyl]-9,12-diazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaene-8,17-dione"
22066,790513,137635101,COC1=CC2=C(C3=C(C2=O)C4=C(C=C(C=C4)F)C(=O)N3CCCNC5=NCCS5)N=C1,Other,"9-[3-(4,5-Dihydro-1,3-thiazol-2-ylamino)propyl]-5-fluoro-14-methoxy-9,12-diazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaene-8,17-dione"
22067,790514,137652086,CCNCCCN1C2=C(C3=C(C1=O)C=C(C=C3)F)C(=O)C4=C2N=CC(=C4)OC,Other,"9-[3-(Ethylamino)propyl]-5-fluoro-14-methoxy-9,12-diazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaene-8,17-dione"
22068,790515,137653301,COC1=CC2=C(C3=C(C2=O)C4=C(C=C(C=C4)F)C(=O)N3CCCN5CCCC5)N=C1,Other,"5-Fluoro-14-methoxy-9-(3-pyrrolidin-1-ylpropyl)-9,12-diazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaene-8,17-dione"
22069,790516,137660083,COC1=CC2=C(C3=C(C2=O)C4=C(C=C(C=C4)F)C(=O)N3CCCN5CCC(CC5)O)N=C1,Other,"5-Fluoro-9-[3-(4-hydroxypiperidin-1-yl)propyl]-14-methoxy-9,12-diazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaene-8,17-dione"
22070,790517,137646143,CC(C)NCCCN1C2=C(C3=C(C1=O)C=C(C=C3)F)C(=O)C4=C2N=CC(=C4)OC,Other,"5-Fluoro-14-methoxy-9-[3-(propan-2-ylamino)propyl]-9,12-diazatetracyclo[8.7.0.02,7.011,16]heptadeca-1(10),2(7),3,5,11(16),12,14-heptaene-8,17-dione"
22071,790562,155811853,CC1=CC=C(C=C1)C=C(C#N)N2C3=C(N=CC=C3)N=N2,Other,"(Z)-3-(4-methylphenyl)-2-(triazolo[4,5-b]pyridin-1-yl)prop-2-enenitrile"
22072,790632,155812553,CN1CCC(CC1)CNC2=NC=NC(=C2)C3(CC3)C(=O)NC4=C(C=CC(=C4)C(=O)NC5=CC(=C(C=C5)Cl)C(F)(F)F)F,Other,N-[4-chloro-3-(trifluoromethyl)phenyl]-4-fluoro-3-[[1-[6-[(1-methylpiperidin-4-yl)methylamino]pyrimidin-4-yl]cyclopropanecarbonyl]amino]benzamide
22073,790633,155810099,CN1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=C(C=NN3)NC4=C5C6=C(CCC6C(=O)OC)SC5=NC=N4,Other,"methyl 12-[[5-[[4-[(4-methylpiperazin-1-yl)methyl]phenyl]carbamoyl]-1H-pyrazol-4-yl]amino]-7-thia-9,11-diazatricyclo[6.4.0.02,6]dodeca-1(12),2(6),8,10-tetraene-3-carboxylate"
22074,790634,155816617,CN1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=C(C=NN3)NC4=C5C6=C(CCCC6)SC5=NC=N4,Other,"N-[4-[(4-methylpiperazin-1-yl)methyl]phenyl]-4-(5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-ylamino)-1H-pyrazole-5-carboxamide"
22075,790649,155815173,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O)OC(=O)CCC(=O)O)O,Other,"4-[[(3R,4R,6R)-3-hydroxy-2-methyl-16,18-dioxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]oxy]-4-oxobutanoic acid"
22076,790650,155805851,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C=C)OC,Other,"N-[(4S,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylprop-2-enamide"
22077,790651,71735316,C1CCN(C1)C2=NC3=CC=CC=C3C(=N2)NCCNC4=C5C=CC(=CC5=NC=C4)Cl,Other,"N-(7-chloroquinolin-4-yl)-N'-(2-pyrrolidin-1-ylquinazolin-4-yl)ethane-1,2-diamine"
22078,790652,117827472,CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)NCCNC4=C5C=CC(=CC5=NC=C4)Cl,Other,"N-(7-chloroquinolin-4-yl)-N'-[2-(4-methylpiperazin-1-yl)quinazolin-4-yl]ethane-1,2-diamine"
22079,790653,155814943,COC1=CC(=CC(=C1OC)OC)C2=NC(=NC(=C2)C3=CC=C(C=C3)NC4=C5C=CC(=CC5=NC=C4)Cl)N6CCOCC6,Other,"7-chloro-N-[4-[2-morpholin-4-yl-6-(3,4,5-trimethoxyphenyl)pyrimidin-4-yl]phenyl]quinolin-4-amine"
22080,790654,137636936,CCN1CCN(CC1)C2=NC(=NC(=C2)C)N(CCCNC3=C4C=CC(=CC4=NC=C3)Cl)CC5=CC6=C(C=C5)OCO6,Other,"N'-(1,3-benzodioxol-5-ylmethyl)-N-(7-chloroquinolin-4-yl)-N'-[4-(4-ethylpiperazin-1-yl)-6-methylpyrimidin-2-yl]propane-1,3-diamine"
22081,790659,137659399,CCN1CCN(CC1)C2=NC(=CC(=N2)N(CCNC3=C4C=CC(=CC4=NC=C3)Cl)CC5=CC6=C(C=C5)OCO6)C,Other,"N'-(1,3-benzodioxol-5-ylmethyl)-N-(7-chloroquinolin-4-yl)-N'-[2-(4-ethylpiperazin-1-yl)-6-methylpyrimidin-4-yl]ethane-1,2-diamine"
22082,790660,137635078,C1OC2=C(O1)C=C(C=C2)CNCCCNC3=C4C=CC(=CC4=NC=C3)Cl,Other,"N-(1,3-benzodioxol-5-ylmethyl)-N'-(7-chloroquinolin-4-yl)propane-1,3-diamine"
22083,790661,137661964,CC1=CC(=NC(=N1)N(CCCNC2=C3C=CC(=CC3=NC=C2)Cl)CC4=CC5=C(C=C4)OCO5)N6CCCC6,Other,"N'-(1,3-benzodioxol-5-ylmethyl)-N-(7-chloroquinolin-4-yl)-N'-(4-methyl-6-pyrrolidin-1-ylpyrimidin-2-yl)propane-1,3-diamine"
22084,790663,155514954,CC1=CC(=NC(=N1)Cl)N(CCCNC2=C3C=CC(=CC3=NC=C2)Cl)CC4=CC=CS4,Other,"N'-(2-chloro-6-methylpyrimidin-4-yl)-N-(7-chloroquinolin-4-yl)-N'-(thiophen-2-ylmethyl)propane-1,3-diamine"
22085,790668,155812256,CC1=CC(=NC(=N1)N(CCNC2=C3C=CC(=CC3=NC=C2)Cl)CC4=CC=CS4)N5CCOCC5,Other,"N-(7-chloroquinolin-4-yl)-N'-(4-methyl-6-morpholin-4-ylpyrimidin-2-yl)-N'-(thiophen-2-ylmethyl)ethane-1,2-diamine"
22086,790669,132607308,CC(=CCC1=CC2=C(C=C1O)C3=C(C(O2)C=C(C)C)C(=O)C4=C(C3=O)S(=O)(=O)CCN4)C,Other,"2-Hydroxy-3-(3-methyl-2-butenyl)-6-(2-methyl-1-propenyl)-9,8-(sulfonylethyleneimino)-7,10-dihydro-6H-dibenzo[b,d]pyran-7,10-dione"
22087,790671,137651802,CC(=CCC1=C2C(=CC(=C1)O)C3=C(C(O2)C=C(C)C)C(=O)C4=C(C3=O)S(=O)(=O)CCN4)C,Other,"2-Hydroxy-4-(3-methylbut-2-enyl)-6-(2-methylprop-1-enyl)-11,11-dioxo-6,8,9,10-tetrahydrochromeno[3,4-g][1,4]benzothiazine-7,12-dione"
22088,790865,91668547,CNCCN(C)CC1=C(NN=C1)C2=CC=C(C=C2)OC3CC(C3)OCCC4CCOCC4,Methylation,"N,N'-dimethyl-N'-[[5-[4-[3-[2-(oxan-4-yl)ethoxy]cyclobutyl]oxyphenyl]-1H-pyrazol-4-yl]methyl]ethane-1,2-diamine"
22089,790901,155816972,CC1=CC2=C(C(=C(C=C2C(=C1C3=C(C4=CC(=C(C(=C4C=C3C)C5=C(N6C=CC=CC6=N5)N)O)O)O)O)O)O)C7=C(N8C=CC=CC8=N7)N,Other,"5-(3-Aminoimidazo[1,2-a]pyridin-2-yl)-2-[5-(3-aminoimidazo[1,2-a]pyridin-2-yl)-1,6,7-trihydroxy-3-methylnaphthalen-2-yl]-3-methylnaphthalene-1,6,7-triol"
22090,790909,150859968,CC1=CC23C(=C(C4(CC4)C(C2=O)(C)O)C)C1C(=C3C(=O)OC)C(=O)OC,Other,"dimethyl (3'R)-3'-hydroxy-3',5',11'-trimethyl-2'-oxospiro[cyclopropane-1,4'-tricyclo[5.2.2.01,6]undeca-5,8,10-triene]-8',9'-dicarboxylate"
22091,790910,45487201,CC1=C(C2=C(C3(CC3)C(C(=O)C2=C1)(C)O)C)CCCNS(=O)(=O)C,Other,"N-[3-[(5'R)-5'-hydroxy-2',5',7'-trimethyl-4'-oxospiro[cyclopropane-1,6'-indene]-1'-yl]propyl]methanesulfonamide"
22092,790949,155814187,CC1=CC=C(C=C1)N=C2CSC3=NN=C(N3N2)C4=CSC5=C4CCCC5,Other,"N-(4-methylphenyl)-3-(4,5,6,7-tetrahydro-1-benzothiophen-3-yl)-5H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazin-6-imine"
22093,790965,155816557,CC(C)(C)C(=O)OCOP(=O)(C1CCCN(C1=O)OC(=O)C2=CC=CC=C2)OCOC(=O)C(C)(C)C,Other,"[3-[Bis(2,2-dimethylpropanoyloxymethoxy)phosphoryl]-2-oxopiperidin-1-yl] benzoate"
22094,790966,153370949,CCCC1=CC2=CC(=CC(=C2C(=O)N1)NC3CCC(CC3)O)N4C5=C(C(=N4)C)C(=O)CC(C5)(C)C,Other,"8-[(4-hydroxycyclohexyl)amino]-3-propyl-6-(3,6,6-trimethyl-4-oxo-5,7-dihydroindazol-1-yl)-2H-isoquinolin-1-one"
22095,790970,137321157,CC(C)C(=O)NC1=CC(=N)C2=NC=C3C2=C1NC(=C3)C(=O)C=COC,Other,neolymphostin A
22096,790974,122521423,CC(C)C(CC(C1=NC(=CS1)C(=O)NC(CC2=CC=C(C=C2)F)CC(C)C(=O)OC)OC(=O)C)N(C)C(=O)C(C(C)C)NC(=O)C3CCCCN3C,Other,"methyl (2S,4R)-4-[[2-[(1R,3R)-1-acetyloxy-4-methyl-3-[methyl-[(2S)-3-methyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]butanoyl]amino]pentyl]-1,3-thiazole-4-carbonyl]amino]-5-(4-fluorophenyl)-2-methylpentanoate"
22097,790975,90304707,CCC(C)C(C(=O)N(C)C(CCC1=NC(=CS1)C(=O)NC(CC2=CC=CC=C2)CC(C)C(=O)OC)C(C)C)NC(=O)C3CCCCN3C,Other,"methyl (2S,4R)-2-methyl-4-[[2-[(3R)-4-methyl-3-[methyl-[(2S,3S)-3-methyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]pentanoyl]amino]pentyl]-1,3-thiazole-4-carbonyl]amino]-5-phenylpentanoate"
22098,790976,122521770,CC(C)C(CC(C1=NC(=CS1)C(=O)NC(CC2=CN(C3=CC=CC=C32)C)CC(C)C(=O)OC)OC(=O)C)N(C)C(=O)C(C(C)C)NC(=O)C4CCCCN4C,Other,"methyl (2S,4R)-4-[[2-[(1R,3R)-1-acetyloxy-4-methyl-3-[methyl-[(2S)-3-methyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]butanoyl]amino]pentyl]-1,3-thiazole-4-carbonyl]amino]-2-methyl-5-(1-methylindol-3-yl)pentanoate"
22099,790978,122521380,CC(C)C(CCC1=NC(=CS1)C(=O)NC(CC2=CC=CC=C2)CC(C)C(=O)OC)N(C)C(=O)C(C(C)C)NC(=O)C3CCCCN3C,Other,"methyl (2S,4R)-2-methyl-4-[[2-[(3R)-4-methyl-3-[methyl-[(2S)-3-methyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]butanoyl]amino]pentyl]-1,3-thiazole-4-carbonyl]amino]-5-phenylpentanoate"
22100,790980,142741067,CC(C)C(CC(C1=NC(=CS1)C(=O)NC23CC(C2)(C3)C(=O)OC)OC(=O)C)N(C)C(=O)C(C(C)C)NC(=O)C4CCCCN4C,Other,"methyl 3-[[2-[(1R,3R)-1-acetyloxy-4-methyl-3-[methyl-[(2S)-3-methyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]butanoyl]amino]pentyl]-1,3-thiazole-4-carbonyl]amino]bicyclo[1.1.1]pentane-1-carboxylate"
22101,790981,155811002,CC(C)C(CC(C1=NC(=CS1)C(=O)NC23CC(C2)(C3)CC(=O)OC)OC(=O)C)N(C)C(=O)C(C(C)C)NC(=O)C4CCCCN4C,Other,"methyl 2-[3-[[2-[(1R,3R)-1-acetyloxy-4-methyl-3-[methyl-[(2S)-3-methyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]butanoyl]amino]pentyl]-1,3-thiazole-4-carbonyl]amino]-1-bicyclo[1.1.1]pentanyl]acetate"
22102,790982,122521854,CC(C)C(CC(C1=NC(=CS1)C(=O)NC(CC2=CC=C(C=C2)F)CC(C)C(=O)OC)OC(=O)C)N(C)C(=O)C(C3CC3)NC(=O)C4CCCCN4C,Other,"methyl (2S,4R)-4-[[2-[(1R,3R)-1-acetyloxy-3-[[(2S)-2-cyclopropyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]acetyl]-methylamino]-4-methylpentyl]-1,3-thiazole-4-carbonyl]amino]-5-(4-fluorophenyl)-2-methylpentanoate"
22103,790983,122521849,CC(C)C(CC(C1=NC(=CS1)C(=O)NC2CCC(CC2)C(=O)OC)OC(=O)C)N(C)C(=O)C(C(C)C)NC(=O)C3CCCCN3C,Other,"methyl 4-[[2-[(1R,3R)-1-acetyloxy-4-methyl-3-[methyl-[(2S)-3-methyl-2-[[(2R)-1-methylpiperidine-2-carbonyl]amino]butanoyl]amino]pentyl]-1,3-thiazole-4-carbonyl]amino]cyclohexane-1-carboxylate"
22104,790988,5759702,CCN1C2=C(C=CC(=C2)C3=NC4=CC=CC=C4S3)N(C1=CC=CC5=[N+](C6=C(N5C7=CC=CC=C7)C=CC(=C6)C8=NC9=CC=CC=C9S8)CC)C1=CC=CC=C1,Other,"6-Benzothiazol-2-yl-2-[3-(5-benzothiazol-2-yl-3-ethyl-1-phenyl-1,3-dihydro-benzo"
22105,790989,6140198,CN1C2=CC=CC=C2SC1=CC3=[N+](C(=C(S3)C4=CC=CC=C4)C5=CC=CC=C5)CC=C,Other,"2-[(Z)-(3-allyl-4,5-diphenyl-1,3-thiazol-2(3H)-ylidene)methyl]-3-methyl-1,3-benzothiazol-3-ium"
22106,790990,46500813,CC1(C2=CC=CC=C2N(C1=CC=CC3=[N+](C4=C(S3)C=CC(=C4)OC)CC=C)C)C,Other,"2-[(1E,3E)-3-(3-allyl-5-methoxy-1,3-benzothiazol-2(3H)-ylidene)prop-1-enyl]-1,3,3-trimethyl-3H-indolium"
22107,791000,155811679,CCCCCC1CCCCCCC(=O)CCC(=O)OCC2C(C(C(C(O2)OC3C(C(C(OC3O1)C)OC(=O)C)O)O)OC(=O)C(=CC)C)OC(=O)C=CC4=CC=CC=C4,Other,"[(1S,3R,5R,8R,10S,24R,25R)-5-acetyloxy-4,26-dihydroxy-6-methyl-17,20-dioxo-10-pentyl-24-[(E)-3-phenylprop-2-enoyl]oxy-2,7,9,21,27-pentaoxatricyclo[21.3.1.03,8]heptacosan-25-yl] (E)-2-methylbut-2-enoate"
22108,791001,155816820,CCCCCC(CC=C)OC1C(C(C(C(O1)C)OC(=O)C)O)OC2C(C(C(C(O2)COC(=O)CCC(=O)CCCC=C)OC(=O)C=CC3=CC=CC=C3)OC(=O)C(=CC)C)O,Other,"[(3R,4R,6S)-6-[(2R,3R,5R)-5-acetyloxy-4-hydroxy-6-methyl-2-[(4S)-non-1-en-4-yl]oxyoxan-3-yl]oxy-5-hydroxy-4-[(E)-2-methylbut-2-enoyl]oxy-3-[(E)-3-phenylprop-2-enoyl]oxyoxan-2-yl]methyl 4-oxonon-8-enoate"
22109,791021,137272841,CSC1=C(C(=O)C2=C(C1=N)C(=CN2)CO)N,Other,macrophilone A
22110,791022,145953684,C1CSC2=C(C3=C(C=NC3=C(C2=N1)O)CO)N,Other,"9-Amino-8-(hydroxymethyl)-2,3-dihydropyrrolo[2,3-g][1,4]benzothiazin-5-ol"
22111,791023,145957190,C1CS(=O)C2=C(C3=C(C=NC3=C(C2=N1)O)CO)N,Other,"9-Amino-8-(hydroxymethyl)-1-oxo-2,3-dihydropyrrolo[2,3-g][1,4]benzothiazin-5-ol"
22112,791024,44180156,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC5=C(C=C4)OCCO5,Other,"3-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-5-morpholino-7H-thieno[3,2-b]pyran-7-one"
22113,791047,155813314,COC1=C(C=C(C=C1)C=C(C2=CC(=C(C(=C2)OC)OC)OC)C(=O)N3CCN(CC3)C4=CC=CC=C4)O,Other,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(4-phenylpiperazin-1-yl)-2-(3,4,5-trimethoxyphenyl)prop-2-en-1-one"
22114,791048,155807117,COC1=C(C=C(C=C1)C2C(C(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)OC4=CC=CC=C4)F,Other,"(3R,4R)-4-(3-fluoro-4-methoxyphenyl)-3-phenoxy-1-(3,4,5-trimethoxyphenyl)azetidin-2-one"
22115,791049,155813412,CC1=C(C=CC(=C1)C2C(C(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)Cl)OC,Other,"(3R,4R)-3-chloro-4-(4-methoxy-3-methylphenyl)-1-(3,4,5-trimethoxyphenyl)azetidin-2-one"
22116,791050,155815472,CCSC1=CC=C(C=C1)C2C(C(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)O,Other,"(3R,4R)-4-(4-ethylsulfanylphenyl)-3-hydroxy-1-(3,4,5-trimethoxyphenyl)azetidin-2-one"
22117,791052,155811906,CCOC1=CC=C(C=C1)C2C(C(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)OC4=CC=CC=C4,Other,"(3R,4R)-4-(4-ethoxyphenyl)-3-phenoxy-1-(3,4,5-trimethoxyphenyl)azetidin-2-one"
