,NSC,CID,SMILES,MECHANISM,DrugBank ID,Drug Name,SID,is_dti
19655,750104,54612875,COC1=C2C=CC(=O)NC2=C(C3=CC=CC=C31)OC,Other,,"5,10-dimethoxybenzo[g]quinolin-2(1H)-one",54612875,False
19656,750106,54613526,COC1=CC=C(C=C1)C2=CC(=O)NC3=C(C4=CC=CC=C4C(=C23)OC)OC,Other,,"5,10-dimethoxy-4-(4-methoxyphenyl)benzo[g]quinolin-2(1H)...",54613526,False
19657,750107,54613527,C1=CC=C2C(=C1)C3=NC=CC4=CC(=NC(=C43)C2=O)Cl,Other,,"5-chloro-7H-naphtho[3,2,1-ij][2,7]naphthyridin-7-one",54613527,False
19658,750146,135968246,CC1=CC(=C(C=C1Cl)C2=NN(C(C2)C3=CC=CC=C3O)C4=CC=C(C=C4)S(=O)(=O)N)O,Other,,3-(5-Chloro-2-hydroxy-4-methylphenyl)-5-(2-hydroxyphenyl...,135968246,False
19659,750148,135968248,CC1=CC(=C(C=C1Cl)C2=NN(C(C2)C=CC3=CC=CC=C3)C4=CC=C(C=C4)S(=O)(=O)N)O,Other,,3-(2-Hydroxy-5-chloro-4-methylphenyl)-5-(2-phenylethene)...,135968248,False
19660,750153,24766296,CCCCCCCC(=O)OCCC=CC1C(O1)C2C(C3C(O3)CCC(=CC(=O)N(C(=O)C=CC=CC(=O)O2)C(=O)C)C)OC(=O)NC(=O)C,Other,,Salarin A,24766296,False
19661,750154,24867082,CCCCCCCC(=O)OCCC=CC1C(O1)C2C(C3C(O3)CCC(=CC4=NC(=C(O4)C)C=CC=CC(=O)O2)C)OC(=O)NC(=O)C,Other,,salarin C,24867082,False
19662,750180,54613706,CC1CCC2C(CC(C3C2C1(CCC3=C)C#N)CC(C)(C)C#N)C,Other,,"(3S,3As,6aS,7S,9S,9aR,9bS)-7-(2-cyano-2-methylpropyl)-3,9-dimethyl-6-methylidene-2,3,4,5,6a,7,8,9,9a,9b-decahydro-1H-phenalene-3a-carbonitrile",54613706,False
19663,750182,3035980,CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCNC)C3=CC=CC=C3,Other,,e-endoxifen,3035980,False
19664,750210,15516367,COC1=CC(=CC(=C1OC)OC)C2C3=CC4=C(C=C3N(C5=C2C(=O)OC5)CCO)OCO4,Other,,"2-(2-Hydroxyethyl)-8-(3,4,5-trimethoxyphenyl)-5,12,14-trioxa-2-azatetracyclo[7.7.0.03,7.011,15]hexadeca-1(16),3(7),9,11(15)-tetraen-6-one",15516367,False
19665,750211,50900736,C1C2=C(C(C3=CC4=C(C=C3N2CCO)OCO4)C5=CC=CC=C5)C(=O)O1,Other,,"5-(2-hydroxyethyl)-9-phenyl-6,9-dihydro-[1,3]dioxolo[4,5...",50900736,False
19666,750213,50900824,C1CC2=CC3=C(C=C2C1)N(C4=C(C3C5=CC=CC=C5)C(=O)OC4)CCO,Other,,"4-(2-hydroxyethyl)-10-phenyl-3,4,6,7,8,10-hexahydro-1H-c...",50900824,False
19667,750227,44226544,CC1=C(C(=O)C2=CC=CC=C2C1=O)SCCC(=O)N(CC(=O)NCCC[Te]C3=CC=CC=C3)C4=CC=C(C=C4)OC,Other,,"N-(4-Methoxyphenyl)-3-(3-methyl-1,4-dioxonaphthalen-2-yl)sulfanyl-N-[2-oxo-2-(3-phenyltellanylpropylamino)ethyl]propanamide",44226544,False
19668,750233,6376972,CCN(CC)C1=CC=C(C=C1)C=C2C(=O)NC(=O)N2,Other,,"(Z)-5-(4-(diethylamino)benzylidene)imidazolidine-2,4-dione",6376972,False
19669,750255,54613759,C1C(OC(C(C1(C2=CC=CC=C2)O)C3=CC=CC=C3)C4=CC=C(C=C4)F)CSC#N,Other,,"[6-(4-Fluorophenyl)-4-hydroxy-4,5-diphenyloxan-2-yl]methyl thiocyanate",54613759,False
19670,750289,54613214,C1C(OC(CC1(C2=CC=CC=C2)O)C3=CC=C(C=C3)Cl)CSC#N,Other,,[6-(4-Chlorophenyl)-4-hydroxy-4-phenyloxan-2-yl]methyl thiocyanate,54613214,False
19671,750324,22149181,CC1(C2CCC3(C(C2(CCC1O)C)CCC4C3(CCC5(C4C(CC5)C(=C)C=O)C(=O)O)C)C)C,Other,,"9-Hydroxy-5a,5b,8,8,11a-pentamethyl-1-(3-oxoprop-1-en-2-yl)-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid",22149181,False
19672,750325,54613426,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)NCC6=CC=CC=C6)C)C(=O)O,Other,,"9-(Benzylcarbamoyloxy)-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid",54613426,False
19673,750330,49862043,COC1=CC(=CC(=C1OC)OC)C=CC(=O)C2=CC(=CC=C2)N3C=C(NC3=O)C4=CC=CC=C4,Other,,"4-phenyl-1-3-[(E)-3-(3,4,5-trimethoxyphenyl)-2-propenoyl...",49862043,False
19674,750331,49862041,COC1=CC(=CC(=C1OC)OC)C=CC(=O)C2=CC(=CC=C2)N3C=C(NC3=O)C4=CC(=C(C(=C4)OC)OC)OC,Other,,"4-(3,4,5-trimethoxyphenyl)-1-3-[(E)-3-(3,4,5-trimethoxyp...",49862041,False
19675,750332,49862040,COC1=CC(=CC(=C1OC)OC)C=CC(=O)C2=CC(=CC=C2)N3C=C(NC3=O)C4=CC=C(C=C4)Cl,Other,,"4-(4-chlorophenyl)-1-3-[(E)-3-(3,4,5-trimethoxyphenyl)-2...",49862040,False
19676,750334,49862042,COC1=CC=C(C=C1)C2=CN(C(=O)N2)C3=CC=CC(=C3)C(=O)C=CC4=CC(=C(C(=C4)OC)OC)OC,Other,,"4-(4-methoxyphenyl)-1-3-[(E)-3-(3,4,5-trimethoxyphenyl)-...",49862042,False
19677,750335,54613570,COC1=CC=C(C=C1)C2=C(N3C=CC=CC3=N2)C=CC(=O)C4=CC(=C(C(=C4)OC)OC)OC,Other,,"(E)-3-(2-(4-methoxyphenyl)imidazo[1,2-a]pyridin-3-yl)-1-...",54613570,False
19678,750340,54613357,COC1=C(C=C(C=C1)C2=C(N3C=CC=CC3=N2)C=CC(=O)C4=CC(=C(C(=C4)OC)OC)OC)OC,Other,,"(E)-3-(2-(3,4-dimethoxyphenyl)imidazo[1,2-a]pyridin-3-yl...",54613357,False
19679,750341,1880,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O,Other,,"7,8-dihydroxyflavone",1880,False
19680,750343,54613057,COC1=CC(=C(C=C1)CN2CCC3=C(C2=O)N=C(N=C3SC4=CC=CC=C4)N)OC,Other,,"2-Amino-7-[(2,4-dimethoxyphenyl)methyl]-4-phenylsulfanyl-5,6-dihydropyrido[3,4-d]pyrimidin-8-one",54613057,False
19681,750393,54613017,CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCNC)C3=CC=CC=C3.Cl,Other,,z-endoxifen hydrochloride,54613017,False
19682,750395,54613075,COC1=CC=C(C=C1)C2=CN=C3C(=C2)C=C(N3)C(=O)OC,Other,,"Methyl 5-(4-methoxyphenyl)-1H-pyrrolo[2,3-b]pyridine-2-carboxylate",54613075,False
19683,750399,54613079,C1CN(CCN1)C2=NC=CC(=C2)C3=C4N=CC(=CN4N=C3)C5=CC=C(C=C5)Cl,Other,,"6-(4-Chlorophenyl)-3-(2-piperazin-1-ylpyridin-4-yl)pyrazolo[1,5-a]pyrimidine",54613079,False
19684,750421,44819697,C1=CC=C(C=C1)C2=CC=CC=C2NC(=O)CCCCCCCN3C=C(N=N3)C4=CN=CC=C4,Other,,GPP78,44819697,False
19685,750423,54613618,CCOC(=O)C.CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NNC(=S)N)OC)OC)OC,Other,,10-(2-Carbamothioylhydrazinyl)-10-demethoxycolchicine mo...,54613618,False
19686,750424,54613037,CC(C)NCCCN1C2=NC=NC(=C2N=C1SC3=C(C=C4C(=C3)OCO4)I)N.Cl,Other,,pu-h71.2hcl,-,False
19687,750440,54613423,CC(C)CCCC(C)C1CCC2C1(CCC3C2=CCC4C3C(=O)C=CC4=O)C,Other,,"(13R,17R)-13-Methyl-17-[(2R)-6-methylheptan-2-yl]-5,6,9,10,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-1,4-dione",54613423,False
19688,750441,54613624,CC(C)CCCC(C)C1CCC2C1(CCC3C2=CCN4N3C(=O)C=CC4=O)C,Other,,"(14R,15R)-15-Methyl-14-[(2R)-6-methylheptan-2-yl]-2,7-diazatetracyclo[8.7.0.02,7.011,15]heptadeca-4,9-diene-3,6-dione",54613624,False
19689,750485,54613148,C1=CC=C2C(=C1)NC(=N2)SSC3=NC4=NC=NC=C4N3,Other,,[(1H-benzimidazole-2-yl)dithio]-9H-purine,54613148,False
19690,750491,54613361,CC1CC(OC1=O)C(C(C2=C(C3=C(C=C2)C4CC(C56C(OCC(O5)CC6(C4C3=O)C)O)Br)C)C(Cl)Cl)O,Other,,Nakiterpiosin,54613361,False
19691,750493,54613708,C1C(=O)N(C(S1)C2=CC=CC=C2O)C3=NN=C(O3)CN4C=CN=C4,Other,,"2-(2-hydroxyphenyl)-3-[5-(1H-imidazol-1-ylmethyl)-1,3,4-...",54613708,False
19692,750501,54613223,CCCCN=C(C1=CC=C(C=C1)OCCSCCOC2=CC=C(C=C2)C(=NCCCC)N)N.Cl,Other,,"1,5-bis[4-(N-butylamidino)phenoxy]-3-tiapentane dihydroc...",54613223,False
19693,750510,49844091,C1=CC=C2C(=C1)C(=CC3=COC4=CC=CC=C4C3=O)C(=O)N2C5=C(C=CC=C5Cl)Cl,Other,,"(3Z)-1-(2,6-Dichlorophenyl)-3-[(4-oxochromen-3-yl)methylidene]indol-2-one",49844091,False
19694,750634,54613360,CC(C)(C)[PH+](C)C1=NC2=CC=CC=C2N=C1[PH+](C)C(C)(C)C.CC(C)(C)[PH+](C)C1=NC2=CC=CC=C2N=C1[PH+](C)C(C)(C)C.[Cl-].[Au+],Other,,Tert-butyl-[3-[tert-butyl(methyl)phosphaniumyl]quinoxalin-2-yl]-methylphosphanium;gold(1+);chloride,54613360,False
19695,750685,54612800,CSC1=NC(=C2C(=N1)NC(C3CCC4=CC=CC=C4C3=N2)C5=CC=CC=C5)N,Other,,"6-Methylsulfanyl-10-phenyl-2,5,7,9-tetrazatetracyclo[9.8.0.03,8.014,19]nonadeca-1,3,5,7,14,16,18-heptaen-4-amine",54612800,False
19696,750690,5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,Kinase,DB01268,Sunitinib,5329102,False
19697,750690,5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,Kinase,DB01268,Sunitinib,5329102,False
19698,800937,5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,Other,DB01268,Sunitinib,-,False
19699,800937,5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,Other,DB01268,Sunitinib,-,False
19700,750691,10184653,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,Kinase,DB08916,Afatinib,10184653,False
19701,750691,10184653,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,Kinase,DB08916,Afatinib,10184653,False
19702,799327,10184653,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,Other,DB08916,Afatinib,-,False
19703,799327,10184653,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,Other,DB08916,Afatinib,-,False
19704,750717,50900735,COC1=CC=CC(=C1)C2C3=CC4=C(C=C3N(C5=C2C(=O)OC5)CCO)OCO4,Other,,"5-(2-hydroxyethyl)-9-(3-methoxyphenyl)-6,9-dihydro-[1,3]...",50900735,False
19705,750718,50900821,COC1=CC(=CC(=C1O)OC)C2C3=CC4=C(C=C3N(C5=C2C(=O)OC5)CCO)OCO4,Other,,"9-(4-hydroxy-3,5-dimethoxyphenyl)-5-(2-hydroxyethyl)-6,9...",50900821,False
19706,750721,50900826,COC1=C(C=C(C=C1)C2C3=CC4=C(C=C3N(C5=C2C(=O)OC5)CCO)OCCO4)OC,Other,,"10-(3,4-dimethoxyphenyl)-6-(2-hydroxyethyl)-2,3,7,10-tet...",50900826,False
19707,750722,50900910,COC1=CC=CC(=C1)C2C3=CC4=C(C=C3N(C5=C2C(=O)OC5)CCO)OCCO4,Other,,"6-(2-hydroxyethyl)-10-(3-methoxyphenyl)-2,3,7,10-tetrahy...",50900910,False
19708,750723,50900911,C1COC2=C(O1)C=C3C(C4=C(COC4=O)N(C3=C2)CCO)C5=CC=CC=C5,Other,,"6-(2-hydroxyethyl)-10-phenyl-2,3,7,10-tetrahydro-[1,4]di...",50900911,False
19709,750742,51353353,CC1=CN2C(=C(N=C2S1)C3=CC=C(C=C3)OC)C=CC(=O)C4=CC(=C(C(=C4)OC)OC)OC,Other,,"(E)-3-(6-(4-methoxyphenyl)-2-methylimidazo [2,1-b] thiaz...",51353353,False
19710,750743,50908742,COC1=CC(=CC(=C1OC)OC)C(=O)C=CC2=C(N=C3N2C=CS3)C4=CC=CS4,Other,,"(E)-3-(6-(thiophen-2-yl)imidazo[2,1-b]thiazol-5-yl)-1-(3...",50908742,False
19711,750744,54613218,CC1=CN2C(=C(N=C2S1)C3=CC=CS3)C=CC(=O)C4=CC(=C(C(=C4)OC)OC)OC,Other,,"(E)-3-(2-methyl-6-(thiophen-2-yl)imidazo[2,1-b]thiazol-5...",54613218,False
19712,750746,54599698,COC1=C(C=C(C=C1)C(=O)C=CC2=C(N=C3N2C=CC=C3)C(F)(F)F)OC,Other,,"(E)-1-(3,4-dimethoxyphenyl)-3-(2-(trifluoromethyl)imidaz...",54599698,False
19713,750759,54613020,CN1C2=C(CCC3=C2C=NN3C4=CC=C(C=C4)Cl)C=C(C1=O)S(=O)(=O)C5=CC=CC=C5,Other,,"7-(4-chlorophenyl)-1-methyl-3-(phenylsulfonyl)-1,5,6,7-t...",54613020,False
19714,750762,54613023,COC1=C(C=C2CCC3=C(C2=N1)C=NN3CC4=CC=CC=C4)S(=O)(=O)C5=CC=CC=C5,Other,,"2-methoxy-7-benzyl-3-(phenylsulfonyl)-6,7-dihydro-5H-pyr...",54613023,False
19715,750774,54613153,C1CN(CCC1N(C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)S(=O)(=O)N)CC3=CC=C(C=C3)C(F)(F)F,Other,,"4-[N-Sulfamoyl-3,5-bis(trifluoromethyl)anilino]-1-[[4-(trifluoromethyl)phenyl]methyl]piperidine",54613153,False
19716,750802,54613630,COC1=C(C=CC(=C1)C2=NC3=CC=CC=C3S2)NC(=O)COC4=CC=C(C=C4)Cl,Other,,"N-[4-(1,3-Benzothiazol-2-yl)-2-methoxyphenyl]-2-(4-chlorophenoxy)acetamide",54613630,False
19717,750838,22781840,C1=CC=C2C(=C1)N=C(S2)C3=C(C=C(C=C3)NC(=O)CSC4=CC=C(C=C4)Cl)Cl,Other,,"N-[4-(1,3-Benzothiazol-2-yl)-3-chlorophenyl]-2-(4-chlorophenyl)sulfanylacetamide",22781840,False
19718,750842,54613168,C1=CC=C2C(=C1)NC(=N2)SCC(=O)NC3=CC(=C(C=C3)C4=NC5=CC=CC=C5S4)Cl,Other,,"2-(1H-Benzimidazol-2-ylsulfanyl)-N-[4-(1,3-benzothiazol-2-yl)-3-chlorophenyl]acetamide",54613168,False
19719,750859,135968290,C1=CC=C(C(=C1)C=NNC(=O)CC2=CSC3=NC(=CN23)C4=CC=C(C=C4)Cl)O,Other,,"[6-(4-chlorophenyl)imidazo[2,1-b]thiazol-3-yl]acetic aci...",135968290,False
19720,750870,54613227,CC1(OCC(O1)C2C3C(C(=C(C4=CC5=CC=CC=C5C=C4)C6=CC(=C(C(=C6)OC)OC)OC)O2)OC(O3)(C)C)C,Other,,"2,5-anhydro-1-(3,4,5-trimethoxyphenyl)-1-(2-naphtyl)-1-d...",54613227,False
19721,750873,54576091,CC1(OCC(O1)C2C3C(C(=C(C4=CC(=C(C=C4)OC)O)C5=CC(=C(C(=C5)OC)OC)OC)O2)OC(O3)(C)C)C,Other,,"2,5-anhydro-1-(3,4,5-trimethoxyphenyl)-1-(3-hydroxy-4-me...",54576091,False
19722,750892,54613234,CC1=CC=C(C=C1)S(=O)(=O)O.COC1=CC=CC=C1CNCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNCC6=CC=CC=C6OC)C2=O,Other,,"2,7-Bis-[2-(2-methoxy-benzylamino)-ethyl]-benzo[lmn][3,8...",54613234,False
19723,750908,53241629,C1=CC=C2C=C(C(=CC2=C1)C(=O)NNC(=O)C=CC3=CC=C(O3)[N+](=O)[O-])O,Other,,3-Hydroxy-N'-[(E)-3-(5-nitrofuran-2-yl)prop-2-enoyl]naphthalene-2-carbohydrazide,53241629,False
19724,750912,44226543,CC1=C(C(=O)C2=CC=CC=C2C1=O)SCCC(=O)OCC(=O)NCCC[Te]C3=CC=CC=C3,Other,,2-Oxo-2-(3-phenyltellanyl)propylamino)ethyl 3-(3-methyl-...,44226543,False
19725,750915,54613059,COC1=CC(=C(C=C1)OC)C=CC(=O)NN=CC2=CC=CC=C2,Other,,"(E)-N-[(E)-Benzylideneamino]-3-(2,5-dimethoxyphenyl)prop-2-enamide",54613059,False
19726,750916,54613060,COC1=CC(=C(C=C1)OC)C=CC(=O)NN=CC2=CC=C(C=C2)Cl,Other,,"(E)-N-[(E)-(4-Chlorophenyl)methylideneamino]-3-(2,5-dimethoxyphenyl)prop-2-enamide",54613060,False
19727,750937,46830365,C1=CC(=CC(=C1)O)C(=O)OC2=C(C(=CC=C2)F)OC(=O)C3=CC(=CC=C3)O,Other,,WZB117,46830365,False
19728,750970,54613720,C1CN(CCC1C2=NC(=C3N2C=CC=C3)C=C4C5=CC=CC=C5NC4=O)S(=O)(=O)C6=CC=C(C=C6)F,Other,,3-[(E)-1-(3-1-[(4-fluorophenyl)sulfonyl]-4-piperidylimid...,54613720,False
19729,751042,135968230,CC(C)(C)C1=CC(=NN1)N2C3=C(C=C(C=C3)C(=O)OC)N=C2C4=CC5=CC=CC=C5NC4=O,Other,,Methyl 1-(5-tert-butyl-1H-pyrazol-3-yl)-2-(2-oxo-1H-quinolin-3-yl)benzimidazole-5-carboxylate,135968230,False
19730,751109,53495015,CCN(CC)C1=CC=C(C=C1)C=CC=C2C(=O)NC(=O)N2,Other,,(Z)-5-((E)-3-(4-(diethylamino)phenyl)allylidene)imidazol...,53495015,False
19731,751131,54613363,CC(C)(C)OC(=O)NCC(=O)N(CC(=O)NCCC[Te]C1=CC=CC=C1)C2=CC=C(C=C2)OC,Other,,Tert-butyl N-[2-(4-methoxy-N-[2-oxo-2-(3-phenyltellanylpropylamino)ethyl]anilino)-2-oxoethyl]carbamate,54613363,False
19732,751132,54613364,COC1=CC=C(C=C1)N(CC(=O)NCCC[Te]C2=CC=CC=C2)C(=O)C3=CC=CC=C3,Other,,N-(4-Methoxyphenyl)-N-[2-oxo-2-(3-phenyltellanylpropylamino)ethyl]benzamide,54613364,False
19733,751151,54613368,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)N=NC(=S)N)OC)OC)OC.CC(=O)O.CC(=O)[O-].[Na+],Other,,"N-{(7S)-10-[[(E)-2-s-trans]-2-Carbamothioyldiazenyl]-5,6...",54613368,False
19734,751152,54613307,CC1=C([N+](=O)C2=C(N1[O-])C=CC(=C2)C(F)(F)F)C=CC(=O)C3=CC(=C(C(=C3)OC)OC)OC,Other,,"3-(6/7-trifluoro-3-methyl-1,4-dioxy-quinoxaline-2-yl)-1-...",54613307,False
19735,751165,54613496,C1=CC2=C(C=C1Br)NC(=N2)CCCCCCC(=O)NO,Other,,KGEJYSFIEAQAKU-UHFFFAOYSA-N,54613496,False
19736,751166,49831244,COCCN1C2=CC=CC=C2N=C1NC3=CC=C(C=C3)C(=O)NO,Other,,N-Hydroxy-4-[[1-(2-methoxyethyl)benzimidazol-2-yl]amino]benzamide,49831244,False
19737,751266,54613367,CC1=C(N(C(=N1)SCC(=O)NC2=NC(=CS2)C3=CC=C(C=C3)Cl)NC4=CC=CC=C4)C,Other,,"2-(1-Anilino-4,5-dimethylimidazol-2-yl)sulfanyl-N-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]acetamide",54613367,False
19738,751269,54613544,CC1=CC=C(C=C1)NN2C(=C(N=C2SCC(=O)NC3=NC(=CS3)C4=CC=CC=C4)C)C,Other,,"2-[4,5-Dimethyl-1-(4-methylanilino)imidazol-2-yl]sulfanyl-N-(4-phenyl-1,3-thiazol-2-yl)acetamide",54613544,False
19739,751271,54613443,CC1=C(N(C(=N1)SCC(=O)NC2=NC(=CS2)C3=CC=C(C=C3)Cl)NC4=CC=C(C=C4)OC)C,Other,,"N-[4-(4-Chlorophenyl)-1,3-thiazol-2-yl]-2-[1-(4-methoxyanilino)-4,5-dimethylimidazol-2-yl]sulfanylacetamide",54613443,False
19740,751275,6485117,CC1=NN(C(=O)C1=CC=CC2=CC=CC=C2)C3=CC(=CC=C3)Cl,Other,,STK219798,6485117,False
19741,751277,54613497,CC1=C(C(=O)N(N1)C2=CC(=CC=C2)Cl)C=C3C=C4C=CC=CC4=CC3=O,Other,,2-(3-Chlorophenyl)-5-methyl-4-[(E)-(3-oxonaphthalen-2-ylidene)methyl]-1H-pyrazol-3-one,54613497,False
19742,751278,49845169,C1=CC=C2C(=C1)C(=CC3=CC=CC=N3)C(=O)N2C4=C(C=CC=C4Cl)Cl,Other,,"(3Z)-1-(2,6-Dichlorophenyl)-3-(pyridin-2-ylmethylidene)indol-2-one",49845169,False
19743,751281,54613300,CC1=CCC(C2C1CC(C3(C=CC(O3)(C(=C2)COC4C(C(C(CO4)O)O)OC(=O)C)O)C)OC(=O)C=CC5=CN(C=N5)C)C(C)C,Other,,desmethyleleutherobin,54613300,False
19744,751286,54613170,CN1C2=CC=CC=C2C3=C1N=C(N=N3)NNCC4=CC=CC=N4.Cl,Other,,wa007-00,54613170,False
19745,751297,448042,CC(C1CCC(CC1)C(=O)NC2=CC=NC=C2)N,Other,DB08756,Y-27632,-,False
19746,751298,66720,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC=C(C=C3)Cl)O,Other,,N-(4-chlorophenyl)-3-hydroxy-2-naphthamide,-,False
19747,751300,54613723,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=C(C=C(C=C3)Cl)OC(=O)C4=CC5=CC=CC=C5C=C4OCCCN)OCCCN.Cl,Other,,2-[3-(3-Aminopropoxy)-2-naphthamido)-5-chlorophenyl-3-(3...,54613723,False
19748,751342,3508054,CN(C)CCNC(=O)C1=CC=CN2C1=NC3=CC4=CC=CC=C4C=C3C2=O,Other,,"12H-Benzo[g]pyrido[2,1-b]quinazoline-4-carboxamide, N-[2...",3508054,False
19749,751382,56967399,CC1=CC(=C(C=C1)C)COC2=C(C=CC(=C2)NC(=O)C3=CC4=C(C=C3)OCO4)N(C)S(=O)(=O)C,Other,,"N-(3-((2,5-dimethylbenzyl)oxy)-4-(N-methylmethylsulfonam...",56967399,False
19750,751393,60147505,CCN1C2=C(SC(=NC3=CC=CC=C3)C2=O)SC(=S)C1=C4SC(=C(S4)C(=O)C5=CC=CC=C5)C(=O)C6=CC=CC=C6,Other,,"2-(4,5-dibenzoyl-1,3-dithiol-2-ylidene)-1-ethyl-6-(pheny...",60147505,False
19751,751418,136040088,COC1=CC=C(C=C1)C2=NC(=C3N2C=CC=C3)C=C4C(=O)NC(=NCC5=CC=CC=C5)S4,Other,,coc1ccc(cc1)c2nc(\c=c\3/sc(=nc3=o)ncc4ccccc4)c5ccccn25,136040088,False
19752,751465,1714173,COC1=C(C=C(C=C1)C=C2CCCC(=CC3=CC(=C(C=C3)OC)OC)C2=O)OC,Other,,Go-Y032,1714173,False
19753,751494,46239554,CC1CCC2CC(CC(O2)(C3CSC(=O)N3)OCCC4=CC=CC=C4)OC(=O)C=C(CCC=CC=C1)C,Other,,"(4R)-4-[(1R,4Z,8E,10Z,12S,15R,17R)-5,12-Dimethyl-3-oxo-17-(2-phenylethoxy)-2,16-dioxabicyclo[13.3.1]nonadeca-4,8,10-trien-17-yl]-1,3-thiazolidin-2-one",46239554,False
19754,751500,54579427,COC1=C(C=C(C=C1)C2C3=C(C=C4CCCC4=C3)N(C5=C2C(=O)OC5)CCO)OC,Other,,"8-(3,4-Dimethoxyphenyl)-2-(2-hydroxyethyl)-5-oxa-2-azatetracyclo[7.7.0.03,7.011,15]hexadeca-1(9),3(7),10,15-tetraen-6-one",54579427,False
19755,751501,54579200,COC1=CC(=CC(=C1O)OC)C2C3=C(C=C4CCCC4=C3)N(C5=C2C(=O)OC5)CCO,Other,,"8-(4-Hydroxy-3,5-dimethoxyphenyl)-2-(2-hydroxyethyl)-5-oxa-2-azatetracyclo[7.7.0.03,7.011,15]hexadeca-1(9),3(7),10,15-tetraen-6-one",54579200,False
19756,751502,54579201,COC1=CC=C(C=C1)C2C3=C(C=C4CCCC4=C3)N(C5=C2C(=O)OC5)CCO,Other,,"2-(2-Hydroxyethyl)-8-(4-methoxyphenyl)-5-oxa-2-azatetracyclo[7.7.0.03,7.011,15]hexadeca-1(9),3(7),10,15-tetraen-6-one",54579201,False
19757,751503,54579202,COC1=CC(=CC(=C1O)OC)C2C3=CC4=C(C=C3N(C5=C2C(=O)OC5)CCO)OCCO4,Other,,"17-(4-Hydroxy-3,5-dimethoxyphenyl)-11-(2-hydroxyethyl)-4,7,14-trioxa-11-azatetracyclo[8.7.0.03,8.012,16]heptadeca-1,3(8),9,12(16)-tetraen-15-one",54579202,False
19758,751516,60147549,COC1=C(C=C(C=C1)C2C(C(=CC3=CC(=C(C=C23)OC)OC)C=O)CO)OC,Other,,"6,7-dimethoxy-methoxy-4-(3,4-dimethoxyphenyl)-3-hydroxym...",60147549,False
19759,751548,60147550,CCC(C1CCC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC(C4(O3)CCC(O4)(C)C5CCC(C(O5)C)(CC)O)O)C)C)O)C)C(=O)O.[Na+],Apoptosis,,salinomycin,60147550,False
19760,751605,18425712,C1CC(CN(C1)C(=O)C2=CC=CC=C2)CCCCNC(=O)C=CC3=CN=CC=C3,Other,,(E)-N-[4-(1-benzoylpiperidine-4-yl)butyl]-3-(pyridin-3-y...,18425712,False
19761,751619,53306274,C1C(NN=C1C2=CC=C(C=C2)Cl)C3=C(C=CC(=C3)CC4=CC(=C(C=C4)O)C5CC(=NN5)C6=CC=C(C=C6)Cl)O,Other,,"2-[3-(4-Chlorophenyl)-4,5-dihydro-1H-pyrazol-5-yl]-4-[[3-[3-(4-chlorophenyl)-4,5-dihydro-1H-pyrazol-5-yl]-4-hydroxyphenyl]methyl]phenol",53306274,False
